0,1,2
2.4731183,21.1888,51.232414
2.0926194,21.012732,51.95888
1.287447,20.780458,52.565052
1.4804704,20.435127,53.2191
0.7837241,19.90425,54.477028
-0.26195815,18.648258,55.98282
1.6214443,15.790641,43.18033
2.7263584,13.70054,1.0147715
-0.44271684,13.52004,-14.760214
3.0017083,16.685656,6.7936306
5.218976,18.017021,-0.0646224
0.519257,18.160345,3.3258066
-0.25992793,18.483675,3.6790845
-1.1859088,18.902334,4.9510975
-1.2468421,19.334097,6.0979548
-0.5212891,19.785639,7.2434306
-0.18201128,20.249752,8.359675
-1.452258,20.725613,9.454406
0.45716882,21.11673,10.63203
-0.5262027,21.527348,11.753252
0.6928149,21.8305,12.909341
1.1212147,22.11334,14.009885
2.5807657,22.321854,15.072426
2.0598836,22.54936,15.995467
3.0910168,22.689318,16.901762
3.533714,22.830318,17.72857
3.3899765,22.963451,18.49821
4.148654,23.03915,19.294601
4.231432,23.116718,20.066301
4.0567417,23.164423,20.850233
4.2420897,23.157372,21.712976
4.7204785,23.109192,22.681005
4.7824883,23.061989,23.718307
4.649014,23.015747,24.755867
5.122519,22.950571,25.721573
5.370123,22.911213,26.565966
5.666341,22.87653,27.353384
5.89264,22.842339,28.172178
6.0659857,22.80168,29.055716
5.9795923,22.764212,29.972933
6.286746,22.709135,30.91168
6.745309,22.658941,31.832138
7.3727565,22.620367,32.742126
7.171457,22.631798,33.630814
6.849939,22.662006,34.57414
6.929998,22.6927,35.59477
7.248176,22.7274,36.67275
7.479961,22.768532,37.785667
7.773316,22.801613,38.924263
7.8899026,22.823011,40.058098
7.897953,22.8257,41.174225
7.805703,22.808062,42.263023
7.3172655,22.778633,43.317204
6.0491815,22.749027,44.33897
4.9713273,22.705603,45.361816
4.6308575,22.639,46.401203
4.449737,22.565535,47.447475
4.2916408,22.491365,48.48193
4.0337014,22.409025,49.486362
3.3824868,22.310139,50.42843
2.030982,22.182861,51.265
0.43969476,21.999506,51.96446
0.67157227,21.710278,52.569862
0.91861933,21.336433,53.323875
1.0457512,20.745752,54.666424
0.46199206,19.3263,55.862324
0.8162946,16.141981,40.242252
-2.4917202,13.940932,-1.6875253
-2.3341658,13.902572,-15.0457325
7.2757015,-3.5782516,5.496924
4.2906184,-3.8801749,-0.4878506
4.0901423,-3.6868384,2.098737
2.0897152,-3.3164573,2.350886
0.8098761,-2.9273295,3.4074988
0.15760182,-2.637942,4.5247936
1.635589,-2.3990762,5.7805367
-0.32664657,-2.150653,6.9414997
0.03939325,-1.895302,8.188442
1.5211391,-1.6574233,9.449182
1.8885908,-1.4180616,10.631699
2.1233056,-1.186681,11.799488
1.9227324,-0.95633405,12.940144
2.6404476,-0.7433993,14.13528
1.9614075,-0.49930903,15.265068
2.1127706,-0.27727318,16.490696
2.3674412,-0.060949918,17.737967
1.9647119,0.14615709,18.93779
2.1743336,0.29345453,20.136278
2.816036,0.38373148,21.265635
2.726636,0.44782034,22.246368
3.0137222,0.45473143,23.171114
3.1060684,0.44164544,24.02572
3.0986738,0.40848115,24.846407
2.4523575,0.3811528,25.647762
2.4238672,0.31317434,26.52252
2.4052727,0.25459617,27.43271
2.2269206,0.21986972,28.33855
1.9834367,0.21329468,29.213299
2.4490263,0.20315409,30.075884
3.2357805,0.21178497,30.908491
3.3651311,0.2624268,31.695593
3.4920492,0.28366795,32.54814
3.648147,0.27568105,33.466785
3.8922493,0.23714307,34.429905
3.4971695,0.21750028,35.335266
3.13175,0.1691933,36.2765
2.4782283,0.14052626,37.17587
1.8967327,0.107113965,38.110794
1.6474291,0.074614,39.090534
1.6715895,0.05485238,40.09894
1.9742638,0.04227774,41.149857
2.0646799,0.054723643,42.187614
1.9001752,0.06846536,43.257347
1.8388038,0.06511426,44.37824
1.8793615,0.05347766,45.50233
2.0275292,0.031819306,46.62582
2.2473803,0.0057258923,47.72498
2.0940742,-0.010911819,48.754066
1.9869193,-0.044726007,49.76887
1.7371565,-0.07891351,50.69178
1.1605986,-0.12231068,51.516674
0.13759136,-0.17931642,52.215427
-1.0698538,-0.26982814,52.805096
-1.9509325,-0.41408214,53.34955
-0.9837501,-0.6630522,54.104656
0.4587977,-1.0170238,55.49252
1.54744,-1.559669,57.63392
0.8160823,-1.9649286,51.86841
-2.7895718,-1.2102935,16.060263
-3.0654278,-1.6583925,3.9140248
-0.21975331,-2.243783,3.9636416
0.36076394,-1.9052551,3.920114
0.4008473,-1.5285299,4.10651
1.6176819,-1.2048874,4.6675634
0.9650798,-0.9281033,5.4592233
0.96543366,-0.669934,6.3865333
0.62284786,-0.42606318,7.3880453
1.321732,-0.21055561,8.490162
2.3630605,-0.022249218,9.653313
2.526102,0.15545046,10.807373
3.5293908,0.29593313,12.023981
3.0744524,0.45160472,13.186749
3.772638,0.5614082,14.422044
4.213564,0.6730093,15.640791
4.6031027,0.7718589,16.823961
4.4045506,0.87133527,17.936022
3.9513125,0.9530588,18.994852
3.3951936,1.0140483,20.03153
2.8843937,1.0554771,21.074375
2.4630415,1.0866696,22.127333
2.231657,1.1145391,23.170477
1.9564819,1.1561964,24.162374
2.170493,1.18545,25.125776
2.7603185,1.2076958,26.073387
3.1388,1.2366946,27.000938
3.087824,1.2627169,27.927868
2.9635007,1.2609186,28.887972
2.6933157,1.2463565,29.835924
2.0658226,1.2353649,30.734327
1.7576634,1.1977081,31.66317
1.6958694,1.1636567,32.568157
1.8765742,1.1350089,33.470802
2.2373497,1.1169834,34.376087
2.2514691,1.1276065,35.24522
2.4094753,1.1261883,36.194664
2.7838287,1.1225735,37.16633
3.0236638,1.1251118,38.1302
3.1192427,1.1252624,39.115486
3.2719514,1.1177115,40.12939
3.3602214,1.1117674,41.13852
3.4488852,1.1028821,42.167973
3.2659285,1.1034503,43.172062
2.882778,1.102388,44.19579
2.4208915,1.0983459,45.217472
1.7998956,1.089973,46.228382
1.2566437,1.0666158,47.238026
0.6953843,1.0313839,48.205322
0.041497532,0.97955483,49.121723
-0.22225991,0.8972783,49.99378
-0.7021321,0.8016814,50.747337
-1.1502868,0.6780025,51.410255
-0.8337831,0.5164604,52.023495
-0.08760125,0.3314091,52.652004
0.42801946,0.117643595,53.565247
-0.2595703,-0.16976154,55.437782
-0.41178638,-0.65401894,58.67608
-0.3368462,-0.9374862,53.59302
-3.6255233,-0.08280766,16.84293
-5.210696,-0.25593588,-10.310267
-1.4980297,-1.7018423,6.760945
-2.1596022,-1.586704,2.8462799
3.7606654,-1.2237428,4.3660283
3.0091214,-0.7940109,4.509637
4.1675224,-0.42927969,5.1855593
4.92997,-0.12830308,5.994656
3.6623607,0.15460461,6.871704
2.1113067,0.4339687,7.8058434
2.3155751,0.68334866,8.868787
2.0969832,0.9170951,9.972406
2.3206787,1.1219391,11.137783
1.8411837,1.3150697,12.291588
2.7505052,1.4519439,13.511671
2.4444861,1.5926027,14.637654
1.8848618,1.7085458,15.730095
1.5932612,1.7971218,16.824545
1.2960746,1.8737301,17.896004
0.92538387,1.9411238,18.93548
1.4356807,1.9656353,19.98245
1.4372529,2.0021129,20.967169
1.9781934,2.0005665,21.964622
2.1019638,2.0130568,22.955132
2.4247184,2.0145502,23.964869
2.376406,2.044725,24.944508
2.8928201,2.0630064,25.907972
3.5157864,2.099794,26.821407
3.7079666,2.1610804,27.683489
3.85306,2.2044168,28.575054
3.9318354,2.225062,29.509706
4.1289363,2.2118726,30.486607
3.9858902,2.1977243,31.42637
3.753675,2.1683657,32.354122
3.178496,2.1510813,33.225956
2.366698,2.1397018,34.083458
1.9453315,2.1118388,34.999897
1.7483433,2.0957704,35.91805
1.3763269,2.1020865,36.827805
1.1668342,2.1015234,37.805317
0.96486884,2.107083,38.793495
1.1239272,2.093222,39.849136
1.2054061,2.0884826,40.874275
1.1391405,2.0798264,41.91654
0.99846655,2.0683663,42.964
0.60110795,2.0610046,43.99782
0.176247,2.0459442,45.05226
0.17221259,2.0157542,46.129395
0.33442155,1.9859028,47.172638
0.57787,1.9503926,48.188576
0.46871,1.916415,49.127987
-0.12132145,1.8721977,49.994617
-0.46189427,1.7946792,50.80856
-1.1109248,1.7019664,51.49831
-1.147904,1.5662806,52.12054
-0.650847,1.4007394,52.700394
-0.27000415,1.2059784,53.402664
0.08688883,0.9277183,54.780777
-0.39350533,0.47747305,57.530285
-2.8208952,-0.01527096,56.319427
-4.403697,0.39147574,25.95356
-5.5715504,0.6945887,-8.294953
-5.79896,-0.56980807,6.1892724
1.5019356,-0.6317517,2.489735
-0.3850952,-0.20389232,4.054205
-0.68911386,0.1968025,4.219128
1.2991273,0.54482996,4.9253817
1.0804721,0.84585506,5.7560744
2.131758,1.1250839,6.710391
2.4107842,1.3929393,7.7112784
3.4777575,1.6389681,8.804164
2.5046186,1.8882569,9.879801
2.2043774,2.1028945,11.033164
1.4444332,2.3000479,12.188868
1.4592148,2.4511366,13.376736
2.5967546,2.5543401,14.590716
2.916211,2.6607196,15.717128
2.5365644,2.7647088,16.787601
2.8556929,2.8314884,17.88423
3.6638432,2.8762238,18.970596
3.2960637,2.94948,19.955711
3.38372,2.9792664,20.943943
3.3347743,3.0012193,21.932186
2.8584812,3.0272923,22.920341
2.4107804,3.046459,23.9304
2.2963028,3.061799,24.9412
2.835804,3.0710795,25.925816
2.9772913,3.122414,26.822132
3.3898144,3.158853,27.714912
3.4291751,3.2043762,28.602308
3.688603,3.2091122,29.555542
3.7284944,3.2045982,30.506817
3.2069771,3.2038157,31.413507
2.541461,3.1858337,32.317482
1.9360901,3.1586437,33.21309
1.3990685,3.1344771,34.097256
0.7936602,3.1250372,34.971905
0.3135496,3.1184509,35.88382
-0.05763933,3.119001,36.82316
-0.33518428,3.1217601,37.796
-0.51156443,3.1218612,38.80074
-0.6446222,3.1183887,39.824856
-0.34735084,3.093254,40.903194
0.24520913,3.0642307,41.97524
0.55452925,3.0477138,43.00857
0.72123873,3.0283253,44.057068
0.6666876,3.0131974,45.08741
0.6482152,2.9890354,46.134087
0.5368973,2.9644096,47.15222
0.18420778,2.9358604,48.139687
0.058297325,2.886887,49.109234
0.24401009,2.8192637,50.02213
-0.16621776,2.7491193,50.80938
-0.31656054,2.6445782,51.518105
-0.33910227,2.514975,52.121197
-0.5174675,2.361766,52.65946
-1.3012226,2.1780412,53.33261
-2.1425538,1.899971,54.74894
-1.7334177,1.3914169,57.64312
-1.9106934,0.8515925,55.468365
-3.7172904,1.3347158,22.436953
-0.56389815,1.4300315,-9.614112
-1.3321533,0.37576392,6.361108
-1.739081,0.40972614,2.3404627
2.2718523,0.71948993,3.9507933
4.7625103,1.1015261,4.1464434
2.454835,1.4654276,4.890069
2.4456596,1.7877358,5.747599
0.7138251,2.0913284,6.6674857
0.59918153,2.3737118,7.677235
0.12466718,2.6403484,8.733762
-0.39507878,2.8862493,9.841363
0.63339394,3.0844584,11.05166
0.64976627,3.2777934,12.223767
0.9698816,3.4345167,13.404646
1.4722121,3.5623243,14.573562
1.5174326,3.6778827,15.687521
2.0855691,3.757511,16.804003
2.391957,3.8335795,17.879745
2.6280277,3.8971539,18.923103
2.7750843,3.9482985,19.93201
3.22182,3.9705105,20.928205
3.3299782,3.990633,21.902939
2.9818454,4.012396,22.880045
2.807218,4.0190983,23.894361
2.9627762,4.0229516,24.916489
3.5030425,4.0331964,25.90105
3.810559,4.0768847,26.804983
3.848221,4.135741,27.665056
4.232578,4.1640635,28.571482
4.204223,4.195062,29.482906
3.815482,4.209572,30.410593
3.3809447,4.196679,31.354929
2.813229,4.175648,32.270405
2.266285,4.1468315,33.169655
2.1651528,4.10288,34.090652
2.224297,4.074325,34.989803
2.3812861,4.0583687,35.900185
2.7126808,4.0488825,36.843853
2.7346046,4.0614457,37.77527
2.6439884,4.069825,38.75772
2.49377,4.0726056,39.766396
2.422785,4.0620866,40.80859
2.6189106,4.0365553,41.87834
2.957936,4.0066195,42.94484
3.0343776,3.9846807,43.984592
2.8371468,3.9653976,45.02324
2.6766407,3.93968,46.072968
2.5292964,3.910536,47.106968
1.881402,3.886999,48.08761
1.260264,3.8457744,49.0556
0.52942544,3.791469,49.95413
0.30878413,3.706347,50.798927
-0.28251764,3.6122377,51.508698
-1.2711216,3.497243,52.092224
-2.0418625,3.3439443,52.627975
-1.8917876,3.1366544,53.341515
-2.4621565,2.8692017,54.7515
-2.1281984,2.36006,57.58842
-0.56897,1.7394786,55.09541
-1.570571,2.1936781,21.182413
-3.5815732,2.2371278,-10.13678
1.5606562,1.2235452,6.2901483
0.11473203,1.3758233,2.0923295
0.4504709,1.6860929,3.8544753
4.2731805,2.0421066,4.040572
4.533152,2.3935854,4.833475
4.708487,2.7122319,5.7199283
4.9716773,3.0128458,6.698441
3.756683,3.310133,7.6910453
4.15194,3.5787861,8.7881365
3.574818,3.8346186,9.900522
2.9343266,4.064419,11.046047
2.741453,4.2596116,12.230267
2.0243301,4.438185,13.380955
2.3665285,4.5640182,14.559549
3.4509768,4.653597,15.730319
3.23332,4.7618876,16.789963
3.6224449,4.8303623,17.862667
3.2803936,4.912247,18.879148
3.5088313,4.9544406,19.896387
3.515466,4.990724,20.878504
2.9113438,5.0284243,21.829657
2.167112,5.04977,22.808708
2.1916184,5.032641,23.855177
2.4918318,5.0216756,24.902073
2.3064055,5.054343,25.868237
2.1279676,5.099737,26.770987
2.0241327,5.1496654,27.641272
2.0702696,5.1860747,28.526669
2.0163302,5.21,29.438799
2.1148372,5.200905,30.396242
2.2976642,5.1717644,31.357275
2.239956,5.145919,32.271103
2.2619796,5.109404,33.176647
1.9728365,5.094555,34.030285
1.7837576,5.0767508,34.914753
1.7898213,5.0636992,35.825184
1.9772165,5.056402,36.766296
2.170837,5.0581064,37.727776
2.2401712,5.0642543,38.711216
2.2797375,5.0633845,39.72891
2.462424,5.0485034,40.77902
2.6574214,5.027318,41.830364
2.5684838,5.008505,42.86667
2.301314,4.9861016,43.913715
2.0800502,4.9569597,44.973183
1.5669653,4.9339776,46.00591
1.1752677,4.9003158,47.055527
0.706071,4.86484,48.067898
0.31470957,4.8172216,49.052307
-0.3321026,4.76278,49.959255
-0.45743984,4.6771517,50.81127
-0.4743565,4.574129,51.54885
-0.33573702,4.448046,52.166264
-0.5597422,4.3038034,52.693935
-0.1887935,4.107991,53.36797
-0.52827764,3.8419826,54.747467
-0.8072279,3.335661,57.536465
-2.6129563,2.707942,54.575745
-2.7015018,3.0189595,19.46214
-2.927239,2.9327905,-10.761598
1.3126649,2.1297987,6.3615437
0.32485658,2.3338296,1.9044724
4.5133343,2.603693,3.7406158
5.7657146,2.9751577,3.9804688
4.465249,3.3394842,4.797552
3.2265997,3.673174,5.6852627
3.0320876,3.9857059,6.6700897
1.7540843,4.290801,7.6712465
0.8077005,4.5778456,8.730859
1.0853037,4.8260503,9.881497
2.2280922,5.0354466,11.092601
1.6716938,5.249036,12.235675
2.8964746,5.395956,13.4577265
2.8059738,5.552459,14.585376
2.2905455,5.686753,15.664704
2.6713557,5.773149,16.770226
2.601683,5.8603587,17.821762
3.050151,5.9139214,18.870096
3.4773011,5.957206,19.883415
3.043453,6.012436,20.829107
3.1813848,6.0187306,21.804062
2.5828724,6.0414677,22.776684
2.156851,6.0422025,23.792334
2.272761,6.0277963,24.840122
2.8266437,6.0199323,25.854553
2.9110813,6.06048,26.766289
3.7029226,6.0779862,27.663439
4.01195,6.1255236,28.523573
3.9757984,6.164462,29.407444
3.7758753,6.1795106,30.332489
3.2605364,6.1821146,31.254139
2.6041517,6.168531,32.16602
1.8461382,6.149677,33.054256
1.3190815,6.119537,33.952076
0.85481614,6.1006656,34.83844
0.57068086,6.087041,35.7517
0.8406985,6.0654955,36.72619
0.9555767,6.069985,37.678017
1.0680587,6.072088,38.676403
1.4154636,6.0616617,39.716873
1.584819,6.0531807,40.743652
1.5217398,6.0395217,41.779346
1.6258829,6.0087175,42.84757
1.3963797,5.984657,43.880894
0.8214666,5.961513,44.917717
0.39820844,5.9264383,45.978176
0.17755595,5.8845367,47.032673
0.085312136,5.83789,48.06546
0.23928884,5.7811623,49.06536
0.4727323,5.7153893,49.998383
0.5868357,5.6380396,50.83528
0.39092097,5.544856,51.549202
0.64007974,5.4171643,52.15933
1.204735,5.2615695,52.703163
0.22895136,5.096608,53.324615
0.81589556,4.7984133,54.7027
1.3865871,4.2715354,57.5234
0.48915818,3.6174786,53.96613
2.9174812,3.9214427,17.645037
1.3941503,3.797188,-11.246814
0.97809196,3.1203392,6.415908
2.8179061,3.271951,1.6830556
1.0694231,3.573022,3.7054844
0.43999186,3.9300961,3.9315906
0.12623923,4.2881775,4.7606974
1.3416619,4.6098313,5.6824
0.26790547,4.929302,6.6510134
-0.19227424,5.2416406,7.6707716
0.7319706,5.5213494,8.782238
0.8287778,5.7858706,9.909548
1.7786373,6.0090027,11.102287
1.8186201,6.2225947,12.270225
3.157292,6.3797727,13.488303
4.2895565,6.5198092,14.660299
4.868865,6.6448746,15.761162
5.557952,6.7406826,16.83664
5.18644,6.846323,17.837833
4.8574214,6.926269,18.832735
4.6579843,6.983893,19.819733
4.3222175,7.026428,20.77966
4.675264,7.021675,21.76576
4.6063714,7.022754,22.753242
4.2797036,7.023303,23.763472
3.7934883,7.0323524,24.784576
3.3991237,7.0507793,25.776997
3.2103353,7.0803924,26.710426
3.4390934,7.1075006,27.60484
3.9938285,7.126207,28.499685
4.0597796,7.1592073,29.386877
4.4425645,7.148772,30.343372
4.36456,7.145065,31.26634
4.436863,7.1127634,32.20304
4.2526526,7.0902367,33.084576
3.974055,7.069536,33.95352
3.8737833,7.0475936,34.84135
4.0019646,7.03086,35.75209
3.6981003,7.0456624,36.641506
3.3357074,7.059591,37.59537
3.0994384,7.0661077,38.598007
3.2558613,7.053582,39.652744
3.2182662,7.044269,40.684002
3.1206489,7.0241284,41.73844
2.6958508,7.004347,42.774303
2.2199767,6.974314,43.832367
2.1167836,6.929187,44.914474
2.3333476,6.879149,45.991787
2.3378537,6.838177,47.032234
1.8303721,6.8049297,48.03293
1.2488705,6.7602654,49.010185
0.98059946,6.694265,49.9465
0.5898764,6.615814,50.790127
0.7285346,6.5085483,51.54005
0.06316339,6.395315,52.13921
-1.1612672,6.256905,52.634884
-1.7437173,6.0584617,53.279976
-2.9507763,5.782772,54.645336
-3.4792914,5.219477,57.400433
-3.4661958,4.415144,53.288357
1.137127,4.576147,15.859764
-0.95255744,4.3755455,-11.7575445
-1.3465438,3.9598825,6.4760785
3.1711051,4.1817894,1.4439006
1.9926957,4.488525,3.6063774
3.6102076,4.833339,3.8446918
4.385425,5.1902847,4.7304487
3.62769,5.526957,5.6650157
4.2298303,5.8516183,6.6889424
3.1616654,6.175172,7.7126446
3.7989457,6.4673476,8.826328
2.9071922,6.752695,9.9329815
2.692649,6.997749,11.095383
2.3003986,7.2187486,12.265375
2.6171725,7.396262,13.45383
2.9593713,7.5491166,14.609355
3.7923,7.664712,15.741291
4.649569,7.7594485,16.825256
4.4617176,7.8635297,17.824076
4.9787555,7.9222965,18.841413
4.3186765,8.006009,19.784718
4.8249,8.019621,20.764889
4.577257,8.047349,21.708584
3.7394073,8.071151,22.654907
3.8438103,8.039945,23.694128
4.0373187,8.017204,24.753082
4.294286,8.011008,25.770363
3.9448717,8.0542965,26.687479
3.7698238,8.0982485,27.556017
4.346184,8.111284,28.450516
5.033039,8.1180525,29.364788
4.9614797,8.142528,30.261065
5.0068436,8.129069,31.206966
4.4701815,8.127906,32.096222
3.7310293,8.116693,32.97513
2.9993112,8.100092,33.850594
2.717121,8.069973,34.76081
2.442522,8.0596285,35.65885
2.1216674,8.063,36.58206
1.71316,8.076219,37.537422
1.2920942,8.0880375,38.534122
1.3539407,8.075575,39.597572
1.4172293,8.061092,40.64754
1.6725291,8.030362,41.72312
1.5793536,8.004379,42.76296
1.2227734,7.974419,43.808804
1.2993714,7.924431,44.89142
1.3686512,7.876823,45.94805
1.6297181,7.8250484,47.00688
1.9473356,7.772623,48.038506
1.9371345,7.722759,49.018208
2.0105352,7.6590652,49.9499
1.7183433,7.585038,50.78651
1.152285,7.491791,51.508057
1.1594164,7.361357,52.12759
0.42496386,7.2181315,52.64768
-0.4113035,7.031574,53.269947
-1.0767399,6.743267,54.62062
-2.390789,6.1841273,57.33197
-1.7219143,5.3056965,52.74905
0.53478557,5.418188,14.663534
-3.3084068,5.089159,-12.13786
-0.28968495,4.800253,6.4622474
-0.43670434,5.1659136,1.3456624
0.16254891,5.4156585,3.5425322
4.631956,5.7425117,3.7872646
1.8745615,6.1172194,4.7078876
2.291253,6.4670734,5.6602573
1.6289953,6.8069367,6.6738596
1.3784373,7.1360636,7.7213764
2.5141292,7.431797,8.84866
2.506526,7.7149262,9.97755
1.4979683,7.983471,11.100144
2.224039,8.189916,12.310724
1.9283612,8.393518,13.462314
2.1495795,8.553039,14.607376
2.1330023,8.694913,15.703247
2.678087,8.795849,16.781996
2.5887601,8.8970785,17.79274
2.2592237,8.9829235,18.771599
2.2291389,9.038057,19.748854
3.0856264,9.04319,20.73862
2.8010957,9.076011,21.663118
3.3111024,9.048584,22.645641
3.7486143,9.020015,23.671041
4.1613345,8.995236,24.71304
4.15356,9.003438,25.713121
4.189648,9.026462,26.64866
3.927093,9.078531,27.507685
4.3559213,9.098167,28.385185
4.5164504,9.126759,29.267189
4.7871304,9.126582,30.200705
4.846365,9.117584,31.136196
4.5079045,9.108615,32.040276
4.1789455,9.085085,32.93974
3.9267411,9.058934,33.826176
3.816594,9.036132,34.715557
3.9434114,9.018767,35.628872
3.5879605,9.036173,36.52135
3.3090034,9.0493965,37.488976
3.3333457,9.05213,38.510887
3.0479307,9.062449,39.5225
3.0556364,9.047895,40.59521
2.9047744,9.028754,41.647
2.4340975,9.005252,42.693233
1.9388635,8.969376,43.754803
1.8219388,8.916721,44.83779
1.7207828,8.865118,45.900757
1.7135806,8.812494,46.95848
1.9002656,8.755858,48.00035
2.2178109,8.694831,49.006092
1.8729048,8.638173,49.92796
1.2724949,8.566263,50.766186
0.67813236,8.467501,51.503124
-0.10394983,8.344169,52.11467
0.18482757,8.1742325,52.663868
0.8585339,7.971385,53.341328
1.2126242,7.686864,54.71237
1.6912488,7.0998173,57.396862
0.76200426,6.232655,52.14673
1.2179363,6.2753477,13.077318
2.0875547,5.8072977,-12.656169
3.8955443,5.75705,6.4767427
5.4342337,6.117264,1.1299144
6.865056,6.337435,3.451271
6.3525705,6.6842504,3.755168
6.6369686,7.0489,4.7052765
3.9625869,7.4061875,5.666086
1.4293163,7.7718053,6.6684475
2.0082595,8.104265,7.754978
1.8820157,8.418633,8.857467
2.5750551,8.694989,10.0147085
1.584371,8.969641,11.1385145
1.6070501,9.192526,12.314111
2.9310074,9.365124,13.5312805
3.9951081,9.52223,14.688138
4.7594814,9.659859,15.781091
4.6496696,9.793755,16.795517
4.5844483,9.897972,17.790865
4.3028893,9.987547,18.760628
4.7356772,10.031454,19.742496
4.126124,10.094063,20.656841
3.6699116,10.117569,21.582
3.3729243,10.111548,22.55194
3.6549976,10.069353,23.590607
3.3293617,10.057979,24.631922
3.023242,10.054032,25.651848
3.1982937,10.051131,26.621723
3.8252735,10.054762,27.52545
4.2771554,10.081554,28.378054
4.751614,10.098967,29.254934
5.0455055,10.106749,30.165148
5.2941117,10.094029,31.100819
5.1190825,10.08451,32.002285
4.523217,10.078672,32.870342
3.7461128,10.071938,33.73117
3.443761,10.046563,34.637947
2.9890668,10.04548,35.52596
2.4676273,10.055803,36.450188
2.0244215,10.068975,37.4236
2.1423051,10.063278,38.469543
2.0402694,10.06776,39.49613
1.8252863,10.063007,40.546993
1.7575241,10.038786,41.62061
1.7416459,10.001547,42.691196
1.6551603,9.957676,43.75336
1.1845262,9.9176655,44.794098
0.5913805,9.873465,45.841717
0.6498883,9.809451,46.91673
0.98408306,9.742756,47.968174
0.7619386,9.68802,48.95758
0.9649997,9.61489,49.911774
0.73747367,9.535164,50.772465
0.3401202,9.436595,51.515404
-0.1286415,9.310387,52.134846
-1.0567355,9.159282,52.654247
-0.46910954,8.938364,53.307526
0.7582469,8.624153,54.71038
0.07652807,8.03455,57.36192
-1.3857639,7.0564795,51.457516
0.3949689,6.938431,11.542787
-0.58669275,6.414299,-12.995568
11.756455,6.5454874,6.4009094
15.774605,7.0713835,0.92637986
14.306538,7.294753,3.4190512
13.422834,7.6254597,3.7210314
15.274509,7.984628,4.7250066
14.368197,8.327682,5.744144
13.8157,8.677645,6.8091054
14.407138,9.016244,7.917266
13.67305,9.344849,9.018396
14.336262,9.635924,10.188925
14.589517,9.900842,11.361698
14.925852,10.1311455,12.530844
14.431989,10.344447,13.648206
14.728486,10.511868,14.768157
14.660717,10.661681,15.825219
15.165133,10.771156,16.859453
15.6126585,10.862211,17.850155
16.183,10.93046,18.815907
16.3944,10.990761,19.745802
16.809053,11.021673,20.672827
16.988705,11.037468,21.597668
16.766886,11.042973,22.548597
16.531155,11.031891,23.564255
16.131144,11.024754,24.61201
15.887856,11.022417,25.640598
16.101067,11.024165,26.609543
16.16412,11.052147,27.495468
16.53164,11.071517,28.379206
16.9371,11.0817585,29.29533
16.849373,11.092466,30.221727
16.699062,11.080971,31.171679
16.51551,11.055517,32.10253
16.03308,11.034218,32.981205
15.499058,11.012862,33.847523
15.0520115,10.995206,34.720505
14.982874,10.978008,35.63238
15.06088,10.97278,36.565422
14.958302,10.98357,37.518566
14.898892,10.994498,38.5237
15.008157,10.9953165,39.566795
15.196752,10.983505,40.623653
15.304213,10.960115,41.678726
15.195628,10.927428,42.725677
15.099272,10.8839445,43.779636
15.061408,10.83241,44.831352
14.728717,10.782248,45.864754
14.183671,10.735591,46.893257
13.820699,10.685177,47.919487
13.424943,10.630236,48.913174
13.100886,10.569464,49.856308
12.9141865,10.495608,50.7197
13.002388,10.403314,51.47189
13.320904,10.288419,52.090115
13.57214,10.147634,52.59989
13.061371,9.968412,53.19416
13.27228,9.658049,54.535084
13.854094,9.008809,57.145466
15.350014,8.104099,49.709972
16.562317,8.247152,8.80381
10.88036,7.628431,-13.315674
13.016752,7.632249,6.4465275
17.71817,7.9766994,0.7173136
17.048517,8.157396,3.341287
14.535211,8.489714,3.687725
15.533158,8.856055,4.7269287
14.990633,9.208179,5.7786937
13.576463,9.569216,6.850778
13.705519,9.922386,7.9573226
12.97494,10.263334,9.063145
13.182894,10.570088,10.215366
13.570391,10.844117,11.386568
14.232968,11.082483,12.559912
14.189096,11.30385,13.684107
14.14343,11.496258,14.7787485
14.001883,11.66428,15.830689
14.517225,11.790407,16.86425
15.387778,11.885305,17.862492
15.50792,11.977617,18.788437
15.984156,12.033429,19.713974
16.638624,12.061853,20.63264
17.013964,12.074406,21.53572
16.869692,12.077607,22.4557
16.414038,12.06918,23.437254
15.962989,12.05123,24.480856
15.44838,12.042902,25.52233
15.550557,12.029961,26.518707
15.935195,12.032284,27.434706
16.503605,12.042161,28.309729
17.14043,12.048224,29.204475
17.354548,12.05625,30.119806
17.48619,12.044759,31.066454
17.203352,12.031994,31.981094
16.692472,12.014014,32.869267
16.473186,11.981849,33.76201
16.269567,11.958504,34.633297
15.869706,11.95402,35.505245
15.647478,11.955809,36.432705
15.481203,11.96671,37.397964
15.57077,11.975332,38.418304
15.48423,11.985719,39.448643
15.525241,11.982829,40.516785
15.685907,11.962639,41.592724
15.746785,11.929662,42.656757
15.742906,11.886156,43.7157
15.646815,11.83557,44.765728
15.528077,11.781548,45.81155
15.066976,11.729771,46.838158
14.460631,11.680086,47.85508
13.90717,11.625375,48.850544
13.341454,11.563269,49.797997
12.985382,11.488568,50.67153
13.055428,11.3939705,51.44033
13.269568,11.278035,52.074013
13.50213,11.135432,52.589596
13.119919,10.951558,53.1676
12.844999,10.642698,54.42285
12.614215,9.976907,56.918537
13.624335,8.93208,49.95228
13.956714,8.880672,9.336163
12.917334,8.246153,-13.42256
