,temperature
2023-01-05 18:11:00,27.16578359774234
2023-01-05 18:12:00,22.796173480900077
2023-01-05 18:13:00,22.05538691771827
2023-01-05 18:14:00,23.215338219759637
2023-01-05 18:15:00,26.688724778583392
2023-01-05 18:16:00,28.23903047571052
2023-01-05 18:17:00,28.086503576545052
2023-01-05 18:18:00,24.62119170029297
2023-01-05 18:19:00,22.334843137857522
2023-01-05 18:20:00,21.897158317195917
2023-01-05 18:21:00,25.030356575860115
2023-01-05 18:22:00,27.929109711211748
2023-01-05 18:23:00,28.37877472578841
2023-01-05 18:24:00,26.121201894921153
2023-01-05 18:25:00,24.190171017803664
2023-01-05 18:26:00,21.83387331060561
2023-01-05 18:27:00,25.6481175612036
2023-01-05 18:28:00,27.033858660839975
2023-01-05 18:29:00,27.254651852160354
2023-01-05 18:30:00,26.77949553012497
2023-01-05 18:31:00,23.51466798988455
2023-01-05 18:32:00,21.977817514261144
2023-01-05 18:33:00,24.136199830297997
2023-01-05 18:34:00,25.442595281492032
2023-01-05 18:35:00,26.94969121486936
2023-01-05 18:36:00,27.332050601426463
2023-01-05 18:37:00,23.711166075088236
2023-01-05 18:38:00,22.322112178674402
2023-01-05 18:39:00,23.38754672716292
2023-01-05 18:40:00,23.844969214720518
2023-01-05 18:41:00,28.571627551520578
2023-01-05 18:42:00,28.11661336092345
2023-01-05 18:43:00,25.45368183954032
2023-01-05 18:44:00,21.164701296076746
2023-01-05 18:45:00,21.12405449792633
2023-01-05 18:46:00,23.612560266719008
2023-01-05 18:47:00,26.65251649834913
2023-01-05 18:48:00,28.01005338937428
2023-01-05 18:49:00,27.333438046883014
2023-01-05 18:50:00,23.72216316675716
2023-01-05 18:51:00,21.584032286661778
2023-01-05 18:52:00,22.97484161297187
2023-01-05 18:53:00,27.82914955793034
2023-01-05 18:54:00,28.407579596869386
2023-01-05 18:55:00,27.81034654270141
2023-01-05 18:56:00,23.10777015308852
2023-01-05 18:57:00,22.321164000200465
2023-01-05 18:58:00,22.18519525357485
2023-01-05 18:59:00,25.509229388240005
2023-01-05 19:00:00,27.19672895915902
2023-01-05 19:01:00,27.24545368799767
2023-01-05 19:02:00,24.56382000098457
2023-01-05 19:03:00,20.984970985982113
2023-01-05 19:04:00,21.21771863578181
2023-01-05 19:05:00,25.248503334077384
2023-01-05 19:06:00,27.55518662139654
2023-01-05 19:07:00,26.987001025487558
2023-01-05 19:08:00,25.074590645307307
2023-01-05 19:09:00,23.31556833701981
2023-01-05 19:10:00,23.39014224296578
2023-01-05 19:11:00,24.821811894580964
2023-01-05 19:12:00,26.62835780649088
2023-01-05 19:13:00,28.082379614728552
2023-01-05 19:14:00,25.389662522087956
2023-01-05 19:15:00,23.940381400898275
2023-01-05 19:16:00,22.43793281665014
2023-01-05 19:17:00,23.04001658611799
2023-01-05 19:18:00,25.61164108774801
2023-01-05 19:19:00,27.99426559617164
2023-01-05 19:20:00,27.675447388737155
2023-01-05 19:21:00,24.73089353913307
2023-01-05 19:22:00,23.608967443714914
2023-01-05 19:23:00,22.422413520043456
2023-01-05 19:24:00,25.410402937179622
2023-01-05 19:25:00,28.505560244724094
2023-01-05 19:26:00,27.446779947854736
2023-01-05 19:27:00,25.945687895010423
2023-01-05 19:28:00,23.12255803431815
2023-01-05 19:29:00,22.834161087952175
2023-01-05 19:30:00,23.775153950756668
2023-01-05 19:31:00,28.772522956253866
2023-01-05 19:32:00,26.460133377638247
2023-01-05 19:33:00,25.825634556732123
2023-01-05 19:34:00,24.09285350561924
2023-01-05 19:35:00,20.86252479545002
2023-01-05 19:36:00,24.811498694031943
2023-01-05 19:37:00,25.57784996963819
2023-01-05 19:38:00,26.509896409552045
2023-01-05 19:39:00,28.025808135745862
2023-01-05 19:40:00,23.376352460919687
2023-01-05 19:41:00,21.1236673979296
2023-01-05 19:42:00,24.34668338646127
2023-01-05 19:43:00,24.41109356446658
2023-01-05 19:44:00,27.31234483675585
2023-01-05 19:45:00,27.498572163759395
2023-01-05 19:46:00,24.06332758663501
2023-01-05 19:47:00,21.872657136704028
2023-01-05 19:48:00,24.010266478944647
2023-01-05 19:49:00,26.77187640820457
2023-01-05 19:50:00,28.749236837672814
2023-01-05 19:51:00,27.100903827651276
2023-01-05 19:52:00,25.51343506795327
2023-01-05 19:53:00,22.856364088823952
2023-01-05 19:54:00,22.149418842361765
2023-01-05 19:55:00,24.15421543937927
2023-01-05 19:56:00,27.046580783673054
2023-01-05 19:57:00,28.216129378044464
2023-01-05 19:58:00,27.356854643547624
2023-01-05 19:59:00,24.63658554053911
2023-01-05 20:00:00,24.075909515613894
2023-01-05 20:01:00,21.734133066727995
2023-01-05 20:02:00,26.724963536310035
2023-01-05 20:03:00,26.421966024951537
2023-01-05 20:04:00,26.103014521792154
2023-01-05 20:05:00,25.80463127779344
2023-01-05 20:06:00,21.99383732783106
2023-01-05 20:07:00,22.15234160012504
2023-01-05 20:08:00,25.164981833895624
2023-01-05 20:09:00,28.2740922949243
2023-01-05 20:10:00,28.326089695029957
2023-01-05 20:11:00,24.016191273403702
2023-01-05 20:12:00,22.816698604383667
2023-01-05 20:13:00,21.39014335465732
2023-01-05 20:14:00,24.03324182668819
2023-01-05 20:15:00,26.488610604935225
2023-01-05 20:16:00,29.418180924654088
2023-01-05 20:17:00,25.568605825011957
2023-01-05 20:18:00,21.80849097914504
2023-01-05 20:19:00,22.242607109980455
2023-01-05 20:20:00,24.37771850596137
2023-01-05 20:21:00,27.849212371076174
2023-01-05 20:22:00,27.780231402031355
2023-01-05 20:23:00,26.335077279081528
2023-01-05 20:24:00,24.760835686108756
2023-01-05 20:25:00,20.870057015362367
2023-01-05 20:26:00,23.84627140810198
2023-01-05 20:27:00,26.12184013847286
2023-01-05 20:28:00,28.390736428696496
2023-01-05 20:29:00,27.90012088399998
2023-01-05 20:30:00,23.741909300721343
2023-01-05 20:31:00,22.506502623574548
2023-01-05 20:32:00,21.309004809766186
2023-01-05 20:33:00,26.002532037862924
2023-01-05 20:34:00,26.903600036726264
2023-01-05 20:35:00,28.994081650647477
2023-01-05 20:36:00,25.781803239603374
2023-01-05 20:37:00,21.77126143150484
2023-01-05 20:38:00,21.07168678296579
2023-01-05 20:39:00,23.194001766368306
2023-01-05 20:40:00,26.403070263039986
2023-01-05 20:41:00,28.395249875988114
2023-01-05 20:42:00,24.25049027571
2023-01-05 20:43:00,22.436863819476585
2023-01-05 20:44:00,21.662229645765112
2023-01-05 20:45:00,24.83608737274322
2023-01-05 20:46:00,25.939165590365235
2023-01-05 20:47:00,27.80698529242913
2023-01-05 20:48:00,25.346981070356954
2023-01-05 20:49:00,24.109030118735827
2023-01-05 20:50:00,21.045451316952548
2023-01-05 20:51:00,23.480178085193657
2023-01-05 20:52:00,27.55046531871647
2023-01-05 20:53:00,28.297560354809825
2023-01-05 20:54:00,26.44546181263757
2023-01-05 20:55:00,25.689643045017156
2023-01-05 20:56:00,21.633894503007156
2023-01-05 20:57:00,21.93579046528558
2023-01-05 20:58:00,24.67319789840426
2023-01-05 20:59:00,28.490228282727514
2023-01-05 21:00:00,27.99347790388336
2023-01-05 21:01:00,26.47677087237802
2023-01-05 21:02:00,23.127065827878123
2023-01-05 21:03:00,22.644767135730334
2023-01-05 21:04:00,23.623293554463352
2023-01-05 21:05:00,27.825412809817415
2023-01-05 21:06:00,26.565949431927624
2023-01-05 21:07:00,25.882937073579576
2023-01-05 21:08:00,22.664021735391408
2023-01-05 21:09:00,21.34077826489841
2023-01-05 21:10:00,22.03890211158577
2023-01-05 21:11:00,26.318835254993832
2023-01-05 21:12:00,27.221685649453878
2023-01-05 21:13:00,27.243262480593923
2023-01-05 21:14:00,24.055585664973325
2023-01-05 21:15:00,21.52106617887187
2023-01-05 21:16:00,22.56824001294113
2023-01-05 21:17:00,23.67780882012883
2023-01-05 21:18:00,26.427777276080555
2023-01-05 21:19:00,26.069587864266268
2023-01-05 21:20:00,24.736670157069906
2023-01-05 21:21:00,22.662619014797595
2023-01-05 21:22:00,23.279310753496702
2023-01-05 21:23:00,23.31227319676373
2023-01-05 21:24:00,28.542901320930373
2023-01-05 21:25:00,27.842812834586596
2023-01-05 21:26:00,26.68213129513965
2023-01-05 21:27:00,23.548475199901578
2023-01-05 21:28:00,22.57246484403567
2023-01-05 21:29:00,25.209129559947353
2023-01-05 21:30:00,27.66730950999968
2023-01-05 21:31:00,26.992393319607224
2023-01-05 21:32:00,26.541077523393817
2023-01-05 21:33:00,24.578298174974023
2023-01-05 21:34:00,21.05601673588261
2023-01-05 21:35:00,23.129861221030556
2023-01-05 21:36:00,25.362363524032354
2023-01-05 21:37:00,26.734329054432084
2023-01-05 21:38:00,27.861184864982928
2023-01-05 21:39:00,25.95953937499582
2023-01-05 21:40:00,21.52485024618289
2023-01-05 21:41:00,23.880676677820812
2023-01-05 21:42:00,24.828467099905073
2023-01-05 21:43:00,27.151610833179344
2023-01-05 21:44:00,28.2649518447066
2023-01-05 21:45:00,23.23136404652462
2023-01-05 21:46:00,23.793327092631138
2023-01-05 21:47:00,22.299016116962846
2023-01-05 21:48:00,23.320356768313605
2023-01-05 21:49:00,26.981647010654086
2023-01-05 21:50:00,28.40480140066313
2023-01-05 21:51:00,25.536114232751054
2023-01-05 21:52:00,23.819556594192985
2023-01-05 21:53:00,20.433856458593194
2023-01-05 21:54:00,24.874502391357623
2023-01-05 21:55:00,25.77484817509807
2023-01-05 21:56:00,27.58312992052054
2023-01-05 21:57:00,25.83806062639012
2023-01-05 21:58:00,24.169337511458853
2023-01-05 21:59:00,22.157588584747025
2023-01-05 22:00:00,22.77374816542073
2023-01-05 22:01:00,23.48333325427663
2023-01-05 22:02:00,27.178224966905255
2023-01-05 22:03:00,28.45655640051082
2023-01-05 22:04:00,25.70926511209099
2023-01-05 22:05:00,22.852137281595393
2023-01-05 22:06:00,22.80687013335916
2023-01-05 22:07:00,23.8047576850919
2023-01-05 22:08:00,26.202853037756416
2023-01-05 22:09:00,27.407759912480795
2023-01-05 22:10:00,26.910501433970467
2023-01-05 22:11:00,24.222788174075756
2023-01-05 22:12:00,22.00502987214575
2023-01-05 22:13:00,22.441383671969202
2023-01-05 22:14:00,26.12122580013204
2023-01-05 22:15:00,28.90123347919291
2023-01-05 22:16:00,27.63233749782399
2023-01-05 22:17:00,23.073627366080235
2023-01-05 22:18:00,22.33646544786031
2023-01-05 22:19:00,22.621063829982813
2023-01-05 22:20:00,25.092640923833947
2023-01-05 22:21:00,25.097956200487747
2023-01-05 22:22:00,26.482346659409995
2023-01-05 22:23:00,26.318984212970243
2023-01-05 22:24:00,22.366909325515838
2023-01-05 22:25:00,22.441060580182764
2023-01-05 22:26:00,24.5497969056911
2023-01-05 22:27:00,27.719026796803355
2023-01-05 22:28:00,28.48408445162395
2023-01-05 22:29:00,26.338111305874747
2023-01-05 22:30:00,24.158204322951164
2023-01-05 22:31:00,22.50176846281061
2023-01-05 22:32:00,25.532386969351705
2023-01-05 22:33:00,28.201802781536415
2023-01-05 22:34:00,28.017629127917758
2023-01-05 22:35:00,25.336026956021513
2023-01-05 22:36:00,22.515701938073526
2023-01-05 22:37:00,21.02322713876664
2023-01-05 22:38:00,23.285899352192516
2023-01-05 22:39:00,24.673655363236094
2023-01-05 22:40:00,27.892136024274176
2023-01-05 22:41:00,28.42545129809602
2023-01-05 22:42:00,25.09976659512408
2023-01-05 22:43:00,22.029292073057544
2023-01-05 22:44:00,22.47027528610849
2023-01-05 22:45:00,23.9862053889685
2023-01-05 22:46:00,27.94612071104161
2023-01-05 22:47:00,27.928415228908527
2023-01-05 22:48:00,23.86985254203901
2023-01-05 22:49:00,22.870935379334913
2023-01-05 22:50:00,22.389085062033562
2023-01-05 22:51:00,24.048404074638007
2023-01-05 22:52:00,26.225816423601067
2023-01-05 22:53:00,27.680001465177114
2023-01-05 22:54:00,25.599630164353684
2023-01-05 22:55:00,21.994314175599893
2023-01-05 22:56:00,23.243398615407784
2023-01-05 22:57:00,24.970210546471527
2023-01-05 22:58:00,26.128467388917723
2023-01-05 22:59:00,28.49267314408712
2023-01-05 23:00:00,25.32653437363851
2023-01-05 23:01:00,23.307387017965507
2023-01-05 23:02:00,22.028218510589483
2023-01-05 23:03:00,21.897361215448637
2023-01-05 23:04:00,27.296240896119265
2023-01-05 23:05:00,28.389388753025976
2023-01-05 23:06:00,27.57836974408605
2023-01-05 23:07:00,23.10809771969579
2023-01-05 23:08:00,21.5963272373233
2023-01-05 23:09:00,22.100536851758704
2023-01-05 23:10:00,24.45907442285699
2023-01-05 23:11:00,26.392542963296137
2023-01-05 23:12:00,27.478414543684014
2023-01-05 23:13:00,25.537029949426618
2023-01-05 23:14:00,21.080161149411442
2023-01-05 23:15:00,22.535882449777162
2023-01-05 23:16:00,23.643104710114734
2023-01-05 23:17:00,26.513780670078294
2023-01-05 23:18:00,27.20389823884483
2023-01-05 23:19:00,26.492075958287675
2023-01-05 23:20:00,23.511246767317342
2023-01-05 23:21:00,20.852134793587844
2023-01-05 23:22:00,23.705713117621826
2023-01-05 23:23:00,24.788656689993182
2023-01-05 23:24:00,29.19279840025364
2023-01-05 23:25:00,26.623759326531452
2023-01-05 23:26:00,23.65685998370835
2023-01-05 23:27:00,20.173468604329507
2023-01-05 23:28:00,21.72494570401023
2023-01-05 23:29:00,26.962176651499384
2023-01-05 23:30:00,28.277117720361623
2023-01-05 23:31:00,27.245538694935718
2023-01-05 23:32:00,25.28871172138998
2023-01-05 23:33:00,23.256873902778025
2023-01-05 23:34:00,21.88894810910638
2023-01-05 23:35:00,25.18647877496705
2023-01-05 23:36:00,26.568857784615663
2023-01-05 23:37:00,26.851684904863525
2023-01-05 23:38:00,26.220951994257568
2023-01-05 23:39:00,23.100389573977093
2023-01-05 23:40:00,20.447223707467742
2023-01-05 23:41:00,23.948415969168
2023-01-05 23:42:00,26.239039263155856
2023-01-05 23:43:00,29.30432518743959
2023-01-05 23:44:00,26.063862218965138
2023-01-05 23:45:00,23.846509882220534
2023-01-05 23:46:00,20.93258628304117
2023-01-05 23:47:00,23.394848837785975
2023-01-05 23:48:00,25.54270141105511
2023-01-05 23:49:00,27.81032478808059
2023-01-05 23:50:00,26.9951356682375
2023-01-05 23:51:00,23.948144898380885
2023-01-05 23:52:00,22.71371827743952
2023-01-05 23:53:00,22.129952169997605
2023-01-05 23:54:00,24.944244902318815
2023-01-05 23:55:00,27.461233955566936
2023-01-05 23:56:00,28.3008066774738
2023-01-05 23:57:00,25.741589518176372
2023-01-05 23:58:00,22.70656318924428
2023-01-05 23:59:00,20.75290221667192
2023-01-06 00:00:00,23.8440955132877
2023-01-06 00:01:00,28.295517288724188
2023-01-06 00:02:00,28.567263613249647
2023-01-06 00:03:00,25.910982038886168
2023-01-06 00:04:00,23.676588267973084
2023-01-06 00:05:00,23.00320378129111
2023-01-06 00:06:00,23.21095413177317
2023-01-06 00:07:00,26.29361752802182
2023-01-06 00:08:00,27.218150488217912
2023-01-06 00:09:00,28.231226827418883
2023-01-06 00:10:00,25.1193273588728
2023-01-06 00:11:00,21.501088149519372
2023-01-06 00:12:00,21.979412690987882
2023-01-06 00:13:00,24.33506246410082
2023-01-06 00:14:00,29.01537760790153
2023-01-06 00:15:00,26.169223150360633
2023-01-06 00:16:00,23.92309780200966
2023-01-06 00:17:00,21.460416303126756
2023-01-06 00:18:00,20.373828737681812
2023-01-06 00:19:00,22.307077721409414
2023-01-06 00:20:00,25.547822580349713
2023-01-06 00:21:00,27.749092592658315
2023-01-06 00:22:00,28.673890919107965
2023-01-06 00:23:00,22.3208918802386
2023-01-06 00:24:00,22.47106460140316
2023-01-06 00:25:00,24.144370829081574
2023-01-06 00:26:00,25.87238545446874
2023-01-06 00:27:00,27.615220432981015
2023-01-06 00:28:00,26.597825791034165
2023-01-06 00:29:00,24.132471990370448
2023-01-06 00:30:00,22.426894431780525
2023-01-06 00:31:00,21.10465399969263
2023-01-06 00:32:00,26.781259825956827
2023-01-06 00:33:00,30.04996151486919
2023-01-06 00:34:00,27.128371158980165
2023-01-06 00:35:00,25.181157836438434
2023-01-06 00:36:00,22.71938034899783
2023-01-06 00:37:00,21.881794925813974
2023-01-06 00:38:00,25.667718047496187
2023-01-06 00:39:00,28.089172183878652
2023-01-06 00:40:00,29.25736411870994
2023-01-06 00:41:00,25.79285813168034
2023-01-06 00:42:00,25.86115193900361
2023-01-06 00:43:00,22.147298840470672
2023-01-06 00:44:00,23.76999770970225
2023-01-06 00:45:00,26.856927344625497
2023-01-06 00:46:00,27.90036525294211
2023-01-06 00:47:00,26.526980502912178
2023-01-06 00:48:00,23.590768221393194
2023-01-06 00:49:00,21.77541945209243
2023-01-06 00:50:00,22.188600118697035
2023-01-06 00:51:00,26.259995032630563
2023-01-06 00:52:00,27.458545527434083
2023-01-06 00:53:00,26.80436368709161
2023-01-06 00:54:00,23.0673578185001
2023-01-06 00:55:00,22.30034042593044
2023-01-06 00:56:00,23.077418774641586
2023-01-06 00:57:00,24.56898477063475
2023-01-06 00:58:00,27.8239568772012
2023-01-06 00:59:00,27.269838070770525
2023-01-06 01:00:00,24.991889861683866
2023-01-06 01:01:00,21.88935567794672
2023-01-06 01:02:00,21.549618028421214
2023-01-06 01:03:00,23.13564597891449
2023-01-06 01:04:00,27.384898290061024
2023-01-06 01:05:00,26.467251192428332
2023-01-06 01:06:00,25.954384609830072
2023-01-06 01:07:00,23.96957573462372
2023-01-06 01:08:00,21.235788197935005
2023-01-06 01:09:00,24.919394360820423
2023-01-06 01:10:00,25.968300209074567
2023-01-06 01:11:00,27.709309731240317
2023-01-06 01:12:00,26.65349046792727
2023-01-06 01:13:00,24.217349063065267
2023-01-06 01:14:00,22.354160794083718
2023-01-06 01:15:00,23.87083831546637
2023-01-06 01:16:00,25.24543953727815
2023-01-06 01:17:00,29.785664044254943
2023-01-06 01:18:00,27.044406777081964
2023-01-06 01:19:00,22.678256114797165
2023-01-06 01:20:00,22.558863060064176
2023-01-06 01:21:00,22.556723173450568
2023-01-06 01:22:00,28.163127722368543
2023-01-06 01:23:00,26.94971765480404
2023-01-06 01:24:00,28.716044182263037
2023-01-06 01:25:00,25.973408876055874
2023-01-06 01:26:00,21.601595588789692
2023-01-06 01:27:00,21.725888820239973
2023-01-06 01:28:00,23.02214889748932
2023-01-06 01:29:00,27.68797469081064
2023-01-06 01:30:00,25.342035346638685
2023-01-06 01:31:00,25.35310602567561
2023-01-06 01:32:00,22.793280075377726
2023-01-06 01:33:00,20.623605526252884
2023-01-06 01:34:00,23.166468975840004
2023-01-06 01:35:00,25.641657786332352
2023-01-06 01:36:00,29.256434128106946
2023-01-06 01:37:00,25.876651293651275
2023-01-06 01:38:00,24.687436754252538
2023-01-06 01:39:00,21.66690071035458
2023-01-06 01:40:00,21.724401615623165
2023-01-06 01:41:00,25.516092186142387
2023-01-06 01:42:00,27.553560625976004
2023-01-06 01:43:00,29.214257480230753
2023-01-06 01:44:00,23.854188561944248
2023-01-06 01:45:00,22.98738461699984
2023-01-06 01:46:00,23.018969281420524
2023-01-06 01:47:00,25.53147668215682
2023-01-06 01:48:00,28.605842983018597
2023-01-06 01:49:00,27.563516351399905
2023-01-06 01:50:00,25.168590290141868
2023-01-06 01:51:00,23.89737766184816
2023-01-06 01:52:00,21.45083374263568
2023-01-06 01:53:00,21.985990442718645
2023-01-06 01:54:00,28.341660295115975
2023-01-06 01:55:00,27.48164873448948
2023-01-06 01:56:00,28.079122989330692
2023-01-06 01:57:00,23.343939136627565
2023-01-06 01:58:00,22.997419235189717
2023-01-06 01:59:00,22.56117074078346
2023-01-06 02:00:00,27.021648032522116
2023-01-06 02:01:00,28.836109122581178
2023-01-06 02:02:00,29.883108000572992
2023-01-06 02:03:00,25.135175632630325
2023-01-06 02:04:00,20.671583133822907
2023-01-06 02:05:00,20.45387243029871
2023-01-06 02:06:00,25.646189673751188
2023-01-06 02:07:00,27.81469552487132
2023-01-06 02:08:00,27.369592958805285
2023-01-06 02:09:00,27.110096002824836
2023-01-06 02:10:00,21.01519620880259
2023-01-06 02:11:00,21.80411185247123
2023-01-06 02:12:00,23.810285982016257
2023-01-06 02:13:00,26.42404670604107
2023-01-06 02:14:00,28.084013817834535
2023-01-06 02:15:00,26.91337517964958
2023-01-06 02:16:00,23.877680586184653
2023-01-06 02:17:00,22.811638781310254
2023-01-06 02:18:00,23.278994437112573
2023-01-06 02:19:00,25.16252740079331
2023-01-06 02:20:00,28.54338151064589
2023-01-06 02:21:00,27.84979084042886
2023-01-06 02:22:00,23.82086203952269
2023-01-06 02:23:00,20.78144321989466
2023-01-06 02:24:00,23.330712624905534
2023-01-06 02:25:00,25.695311175881372
2023-01-06 02:26:00,27.718184804891656
2023-01-06 02:27:00,28.405498853929572
2023-01-06 02:28:00,26.84734469518544
2023-01-06 02:29:00,21.505105310362012
2023-01-06 02:30:00,25.465446926537325
2023-01-06 02:31:00,24.365887913594012
2023-01-06 02:32:00,29.01732060578824
2023-01-06 02:33:00,27.55512781373624
2023-01-06 02:34:00,25.652771125451114
2023-01-06 02:35:00,22.981998593804907
2023-01-06 02:36:00,20.298580406605414
2023-01-06 02:37:00,24.166483539945432
2023-01-06 02:38:00,25.88964644686964
2023-01-06 02:39:00,28.532328360620525
2023-01-06 02:40:00,27.10595608715061
2023-01-06 02:41:00,24.386887815455914
2023-01-06 02:42:00,20.91769398385018
2023-01-06 02:43:00,22.59515297570992
2023-01-06 02:44:00,25.41301791369785
2023-01-06 02:45:00,28.787638495708126
2023-01-06 02:46:00,27.301626810946537
2023-01-06 02:47:00,23.62800407642462
2023-01-06 02:48:00,22.27626320641433
2023-01-06 02:49:00,21.35697978350665
2023-01-06 02:50:00,26.182118519977962
2023-01-06 02:51:00,26.598139983275715
2023-01-06 02:52:00,27.40988241842699
2023-01-06 02:53:00,24.784792785626514
2023-01-06 02:54:00,23.781042605476028
2023-01-06 02:55:00,21.27162874239859
2023-01-06 02:56:00,24.125466488777757
2023-01-06 02:57:00,28.00659195564559
2023-01-06 02:58:00,29.355245998713038
2023-01-06 02:59:00,26.539183322012423
2023-01-06 03:00:00,23.7361222120962
2023-01-06 03:01:00,22.498615046940458
2023-01-06 03:02:00,23.133216700786818
2023-01-06 03:03:00,26.108361292922424
2023-01-06 03:04:00,28.493013758556135
2023-01-06 03:05:00,25.69756573046382
2023-01-06 03:06:00,24.63245961407417
2023-01-06 03:07:00,25.123401895527493
2023-01-06 03:08:00,22.585214427878416
2023-01-06 03:09:00,24.709451270164557
2023-01-06 03:10:00,27.77110283756637
2023-01-06 03:11:00,27.39877854613313
2023-01-06 03:12:00,25.810045100009486
2023-01-06 03:13:00,21.46223175941656
2023-01-06 03:14:00,21.60888659100182
2023-01-06 03:15:00,24.63584773692221
2023-01-06 03:16:00,27.452673147269177
2023-01-06 03:17:00,28.081905823405222
2023-01-06 03:18:00,23.908407726647567
2023-01-06 03:19:00,23.99719396781311
2023-01-06 03:20:00,23.924917338339192
2023-01-06 03:21:00,24.201410230928552
2023-01-06 03:22:00,25.313104235446342
2023-01-06 03:23:00,27.852962800974122
2023-01-06 03:24:00,25.24361422010356
2023-01-06 03:25:00,23.36192276386408
2023-01-06 03:26:00,22.218548914331496
2023-01-06 03:27:00,24.44114279315728
2023-01-06 03:28:00,24.81030188209606
2023-01-06 03:29:00,27.616616669813148
2023-01-06 03:30:00,30.006010753217822
2023-01-06 03:31:00,25.138835004616997
2023-01-06 03:32:00,23.567376963447167
2023-01-06 03:33:00,23.473373325737537
2023-01-06 03:34:00,24.920224317730455
2023-01-06 03:35:00,27.100357020934663
2023-01-06 03:36:00,26.613552114738646
2023-01-06 03:37:00,24.958272119072376
2023-01-06 03:38:00,22.43016349138592
2023-01-06 03:39:00,22.02773476232338
2023-01-06 03:40:00,25.287876512182773
2023-01-06 03:41:00,24.01909964066595
2023-01-06 03:42:00,26.80748368237858
2023-01-06 03:43:00,26.165429669686283
2023-01-06 03:44:00,23.60006777028304
2023-01-06 03:45:00,21.59715505067863
2023-01-06 03:46:00,22.582860674568007
2023-01-06 03:47:00,27.327465143503233
2023-01-06 03:48:00,28.380613952598384
2023-01-06 03:49:00,27.08492919125916
2023-01-06 03:50:00,23.59898549898434
2023-01-06 03:51:00,22.932093730540178
2023-01-06 03:52:00,19.647539847485778
2023-01-06 03:53:00,25.76382302846746
2023-01-06 03:54:00,28.565156849103438
2023-01-06 03:55:00,28.245804032736608
2023-01-06 03:56:00,24.214910661046012
2023-01-06 03:57:00,21.0591291068275
2023-01-06 03:58:00,21.79305403591333
2023-01-06 03:59:00,24.72712220397723
2023-01-06 04:00:00,26.428448877250265
2023-01-06 04:01:00,28.469283776198314
2023-01-06 04:02:00,25.610726219571333
2023-01-06 04:03:00,23.24643515790303
2023-01-06 04:04:00,20.629848629234115
2023-01-06 04:05:00,23.381297807220122
2023-01-06 04:06:00,25.42591521113719
2023-01-06 04:07:00,29.50220199620171
2023-01-06 04:08:00,27.163122256109332
2023-01-06 04:09:00,23.214846357236333
2023-01-06 04:10:00,21.758307022956192
2023-01-06 04:11:00,24.97205674474983
2023-01-06 04:12:00,26.60488349335519
2023-01-06 04:13:00,27.513387811154402
2023-01-06 04:14:00,26.16664225501578
2023-01-06 04:15:00,22.058437618796074
2023-01-06 04:16:00,22.689222496136786
2023-01-06 04:17:00,22.108249941696016
2023-01-06 04:18:00,27.103783365282045
2023-01-06 04:19:00,28.213459423921705
2023-01-06 04:20:00,27.37224781085702
2023-01-06 04:21:00,25.275706942641385
2023-01-06 04:22:00,22.560308000869465
2023-01-06 04:23:00,21.257500629384932
2023-01-06 04:24:00,23.981824154197646
2023-01-06 04:25:00,28.21638920656106
2023-01-06 04:26:00,27.437448351793513
2023-01-06 04:27:00,24.643360235737
2023-01-06 04:28:00,21.891182649805938
2023-01-06 04:29:00,21.950822967299885
2023-01-06 04:30:00,23.430761608114313
2023-01-06 04:31:00,26.11147208352041
2023-01-06 04:32:00,26.707750531774938
2023-01-06 04:33:00,27.054325995361143
2023-01-06 04:34:00,23.845811401011254
2023-01-06 04:35:00,22.960636236547142
2023-01-06 04:36:00,23.22683869342108
2023-01-06 04:37:00,24.35787459820993
2023-01-06 04:38:00,26.510148210567504
2023-01-06 04:39:00,29.04236926697331
2023-01-06 04:40:00,24.93800136599956
2023-01-06 04:41:00,22.234073409218535
2023-01-06 04:42:00,21.74026259626897
2023-01-06 04:43:00,24.260534432489056
2023-01-06 04:44:00,27.366726143925167
2023-01-06 04:45:00,29.170782395912905
2023-01-06 04:46:00,27.303017126551467
2023-01-06 04:47:00,22.613879968926184
2023-01-06 04:48:00,24.393560618569893
2023-01-06 04:49:00,23.26386604053459
2023-01-06 04:50:00,27.659466663723414
2023-01-06 04:51:00,27.773083018210308
2023-01-06 04:52:00,27.394886757912946
2023-01-06 04:53:00,23.773209322068336
2023-01-06 04:54:00,22.258570923260184
2023-01-06 04:55:00,23.522726268454694
2023-01-06 04:56:00,28.011616881276403
2023-01-06 04:57:00,28.548320754242294
2023-01-06 04:58:00,27.527860907870316
2023-01-06 04:59:00,24.877432438515672
2023-01-06 05:00:00,21.906877424455107
2023-01-06 05:01:00,23.66982794566759
2023-01-06 05:02:00,25.638430469566313
2023-01-06 05:03:00,27.299057212446467
2023-01-06 05:04:00,26.204145852763443
2023-01-06 05:05:00,24.352453882570817
2023-01-06 05:06:00,23.316172245771746
2023-01-06 05:07:00,21.814398577697343
2023-01-06 05:08:00,24.70109215554812
2023-01-06 05:09:00,26.701682512161543
2023-01-06 05:10:00,26.235822212856032
2023-01-06 05:11:00,25.936230729666953
2023-01-06 05:12:00,21.62565034445515
2023-01-06 05:13:00,22.62081368539614
2023-01-06 05:14:00,25.927185650276613
2023-01-06 05:15:00,26.71206218613976
2023-01-06 05:16:00,29.24958921356814
